simulation,total_profit,total_losses,net_value,defaults,increases_granted,customer_id,risk_category
84,120.0,0.0,120.0,0,3,10690,Near-Prime
85,40.0,0.0,40.0,0,1,10690,Near-Prime
86,80.0,0.0,80.0,0,2,10690,Near-Prime
87,120.0,0.0,120.0,0,3,10690,Near-Prime
88,80.0,0.0,80.0,0,2,10690,Near-Prime
89,80.0,0.0,80.0,0,2,10690,Near-Prime
90,40.0,0.0,40.0,0,1,10690,Near-Prime
91,160.0,0.0,160.0,0,4,10690,Near-Prime
92,120.0,0.0,120.0,0,3,10690,Near-Prime
93,120.0,0.0,120.0,0,3,10690,Near-Prime
94,120.0,0.0,120.0,0,3,10690,Near-Prime
95,40.0,0.0,40.0,0,1,10690,Near-Prime
96,80.0,0.0,80.0,0,2,10690,Near-Prime
97,120.0,0.0,120.0,0,3,10690,Near-Prime
98,40.0,0.0,40.0,0,1,10690,Near-Prime
99,120.0,0.0,120.0,0,3,10690,Near-Prime
0,80.0,0.0,80.0,0,2,26642,Near-Prime
1,120.0,0.0,120.0,0,3,26642,Near-Prime
2,120.0,0.0,120.0,0,3,26642,Near-Prime
3,120.0,0.0,120.0,0,3,26642,Near-Prime
4,80.0,0.0,80.0,0,2,26642,Near-Prime
5,80.0,0.0,80.0,0,2,26642,Near-Prime
6,80.0,0.0,80.0,0,2,26642,Near-Prime
7,80.0,0.0,80.0,0,2,26642,Near-Prime
8,80.0,0.0,80.0,0,2,26642,Near-Prime
9,80.0,0.0,80.0,0,2,26642,Near-Prime
10,120.0,0.0,120.0,0,3,26642,Near-Prime
11,40.0,0.0,40.0,0,1,26642,Near-Prime
12,40.0,0.0,40.0,0,1,26642,Near-Prime
13,0.0,0.0,0.0,0,0,26642,Near-Prime
14,40.0,0.0,40.0,0,1,26642,Near-Prime
15,80.0,0.0,80.0,0,2,26642,Near-Prime
16,40.0,1894.5,-1854.5,1,2,26642,Near-Prime
17,0.0,0.0,0.0,0,0,26642,Near-Prime
18,120.0,0.0,120.0,0,3,26642,Near-Prime
19,40.0,1894.5,-1854.5,1,2,26642,Near-Prime
20,40.0,1894.5,-1854.5,1,2,26642,Near-Prime
21,80.0,0.0,80.0,0,2,26642,Near-Prime
22,120.0,0.0,120.0,0,3,26642,Near-Prime
23,40.0,3789.0,-3749.0,2,3,26642,Near-Prime
24,40.0,1894.5,-1854.5,1,2,26642,Near-Prime
25,80.0,1894.5,-1814.5,1,3,26642,Near-Prime
26,80.0,0.0,80.0,0,2,26642,Near-Prime
27,40.0,0.0,40.0,0,1,26642,Near-Prime
28,40.0,1894.5,-1854.5,1,2,26642,Near-Prime
29,0.0,1894.5,-1894.5,1,1,26642,Near-Prime
30,80.0,0.0,80.0,0,2,26642,Near-Prime
31,120.0,0.0,120.0,0,3,26642,Near-Prime
32,160.0,0.0,160.0,0,4,26642,Near-Prime
33,120.0,0.0,120.0,0,3,26642,Near-Prime
34,40.0,0.0,40.0,0,1,26642,Near-Prime
35,40.0,0.0,40.0,0,1,26642,Near-Prime
36,120.0,0.0,120.0,0,3,26642,Near-Prime
37,120.0,0.0,120.0,0,3,26642,Near-Prime
38,80.0,0.0,80.0,0,2,26642,Near-Prime
39,40.0,0.0,40.0,0,1,26642,Near-Prime
40,120.0,0.0,120.0,0,3,26642,Near-Prime
41,80.0,0.0,80.0,0,2,26642,Near-Prime
42,80.0,0.0,80.0,0,2,26642,Near-Prime
43,120.0,1894.5,-1774.5,1,4,26642,Near-Prime
44,120.0,0.0,120.0,0,3,26642,Near-Prime
45,40.0,1894.5,-1854.5,1,2,26642,Near-Prime
46,160.0,0.0,160.0,0,4,26642,Near-Prime
47,120.0,1894.5,-1774.5,1,4,26642,Near-Prime
48,40.0,0.0,40.0,0,1,26642,Near-Prime
49,80.0,0.0,80.0,0,2,26642,Near-Prime
50,40.0,0.0,40.0,0,1,26642,Near-Prime
51,40.0,0.0,40.0,0,1,26642,Near-Prime
52,80.0,0.0,80.0,0,2,26642,Near-Prime
53,80.0,1894.5,-1814.5,1,3,26642,Near-Prime
54,120.0,0.0,120.0,0,3,26642,Near-Prime
55,160.0,0.0,160.0,0,4,26642,Near-Prime
56,40.0,0.0,40.0,0,1,26642,Near-Prime
57,160.0,0.0,160.0,0,4,26642,Near-Prime
58,120.0,1894.5,-1774.5,1,4,26642,Near-Prime
59,80.0,0.0,80.0,0,2,26642,Near-Prime
60,40.0,0.0,40.0,0,1,26642,Near-Prime
61,80.0,0.0,80.0,0,2,26642,Near-Prime
62,80.0,0.0,80.0,0,2,26642,Near-Prime
63,120.0,0.0,120.0,0,3,26642,Near-Prime
64,80.0,1894.5,-1814.5,1,3,26642,Near-Prime
65,120.0,0.0,120.0,0,3,26642,Near-Prime
66,80.0,1894.5,-1814.5,1,3,26642,Near-Prime
67,120.0,0.0,120.0,0,3,26642,Near-Prime
68,120.0,0.0,120.0,0,3,26642,Near-Prime
69,80.0,0.0,80.0,0,2,26642,Near-Prime
70,80.0,1894.5,-1814.5,1,3,26642,Near-Prime
71,120.0,0.0,120.0,0,3,26642,Near-Prime
72,120.0,0.0,120.0,0,3,26642,Near-Prime
73,120.0,1894.5,-1774.5,1,4,26642,Near-Prime
74,120.0,0.0,120.0,0,3,26642,Near-Prime
75,80.0,1894.5,-1814.5,1,3,26642,Near-Prime
76,40.0,1894.5,-1854.5,1,2,26642,Near-Prime
77,40.0,1894.5,-1854.5,1,2,26642,Near-Prime
78,120.0,0.0,120.0,0,3,26642,Near-Prime
79,80.0,1894.5,-1814.5,1,3,26642,Near-Prime
80,80.0,0.0,80.0,0,2,26642,Near-Prime
81,120.0,0.0,120.0,0,3,26642,Near-Prime
82,80.0,0.0,80.0,0,2,26642,Near-Prime
83,120.0,0.0,120.0,0,3,26642,Near-Prime
84,40.0,0.0,40.0,0,1,26642,Near-Prime
85,80.0,1894.5,-1814.5,1,3,26642,Near-Prime
86,80.0,0.0,80.0,0,2,26642,Near-Prime
87,40.0,1894.5,-1854.5,1,2,26642,Near-Prime
88,80.0,0.0,80.0,0,2,26642,Near-Prime
89,120.0,0.0,120.0,0,3,26642,Near-Prime
90,120.0,0.0,120.0,0,3,26642,Near-Prime
91,80.0,0.0,80.0,0,2,26642,Near-Prime
92,80.0,0.0,80.0,0,2,26642,Near-Prime
93,80.0,0.0,80.0,0,2,26642,Near-Prime
94,80.0,0.0,80.0,0,2,26642,Near-Prime
95,40.0,0.0,40.0,0,1,26642,Near-Prime
96,80.0,0.0,80.0,0,2,26642,Near-Prime
97,40.0,1894.5,-1854.5,1,2,26642,Near-Prime
98,120.0,0.0,120.0,0,3,26642,Near-Prime
99,80.0,0.0,80.0,0,2,26642,Near-Prime
0,120.0,0.0,120.0,0,3,5274,Near-Prime
1,80.0,0.0,80.0,0,2,5274,Near-Prime
2,80.0,1197.5,-1117.5,1,3,5274,Near-Prime
3,120.0,0.0,120.0,0,3,5274,Near-Prime
4,120.0,0.0,120.0,0,3,5274,Near-Prime
5,120.0,0.0,120.0,0,3,5274,Near-Prime
6,80.0,0.0,80.0,0,2,5274,Near-Prime
7,80.0,2395.0,-2315.0,2,4,5274,Near-Prime
8,120.0,0.0,120.0,0,3,5274,Near-Prime
9,120.0,0.0,120.0,0,3,5274,Near-Prime
10,80.0,0.0,80.0,0,2,5274,Near-Prime
11,80.0,0.0,80.0,0,2,5274,Near-Prime
12,80.0,0.0,80.0,0,2,5274,Near-Prime
13,80.0,1197.5,-1117.5,1,3,5274,Near-Prime
14,120.0,0.0,120.0,0,3,5274,Near-Prime
15,80.0,1197.5,-1117.5,1,3,5274,Near-Prime
16,120.0,0.0,120.0,0,3,5274,Near-Prime
17,40.0,0.0,40.0,0,1,5274,Near-Prime
18,80.0,1197.5,-1117.5,1,3,5274,Near-Prime
19,160.0,0.0,160.0,0,4,5274,Near-Prime
20,40.0,0.0,40.0,0,1,5274,Near-Prime
21,80.0,0.0,80.0,0,2,5274,Near-Prime
22,120.0,0.0,120.0,0,3,5274,Near-Prime
23,120.0,0.0,120.0,0,3,5274,Near-Prime
24,80.0,0.0,80.0,0,2,5274,Near-Prime
25,0.0,0.0,0.0,0,0,5274,Near-Prime
26,40.0,0.0,40.0,0,1,5274,Near-Prime
27,120.0,0.0,120.0,0,3,5274,Near-Prime
28,40.0,0.0,40.0,0,1,5274,Near-Prime
29,80.0,0.0,80.0,0,2,5274,Near-Prime
30,40.0,0.0,40.0,0,1,5274,Near-Prime
31,120.0,0.0,120.0,0,3,5274,Near-Prime
32,80.0,0.0,80.0,0,2,5274,Near-Prime
33,80.0,0.0,80.0,0,2,5274,Near-Prime
34,80.0,0.0,80.0,0,2,5274,Near-Prime
35,120.0,0.0,120.0,0,3,5274,Near-Prime
36,40.0,0.0,40.0,0,1,5274,Near-Prime
37,120.0,0.0,120.0,0,3,5274,Near-Prime
38,120.0,0.0,120.0,0,3,5274,Near-Prime
39,80.0,0.0,80.0,0,2,5274,Near-Prime
40,80.0,0.0,80.0,0,2,5274,Near-Prime
41,40.0,0.0,40.0,0,1,5274,Near-Prime
42,120.0,0.0,120.0,0,3,5274,Near-Prime
43,80.0,0.0,80.0,0,2,5274,Near-Prime
44,80.0,0.0,80.0,0,2,5274,Near-Prime
45,40.0,1197.5,-1157.5,1,2,5274,Near-Prime
46,160.0,0.0,160.0,0,4,5274,Near-Prime
47,40.0,0.0,40.0,0,1,5274,Near-Prime
48,80.0,0.0,80.0,0,2,5274,Near-Prime
49,120.0,0.0,120.0,0,3,5274,Near-Prime
50,120.0,0.0,120.0,0,3,5274,Near-Prime
51,160.0,0.0,160.0,0,4,5274,Near-Prime
52,80.0,0.0,80.0,0,2,5274,Near-Prime
53,120.0,0.0,120.0,0,3,5274,Near-Prime
54,120.0,0.0,120.0,0,3,5274,Near-Prime
55,40.0,1197.5,-1157.5,1,2,5274,Near-Prime
56,120.0,0.0,120.0,0,3,5274,Near-Prime
57,120.0,0.0,120.0,0,3,5274,Near-Prime
58,80.0,0.0,80.0,0,2,5274,Near-Prime
59,80.0,0.0,80.0,0,2,5274,Near-Prime
60,80.0,0.0,80.0,0,2,5274,Near-Prime
61,120.0,0.0,120.0,0,3,5274,Near-Prime
62,80.0,0.0,80.0,0,2,5274,Near-Prime
63,120.0,0.0,120.0,0,3,5274,Near-Prime
64,160.0,0.0,160.0,0,4,5274,Near-Prime
65,160.0,0.0,160.0,0,4,5274,Near-Prime
66,80.0,0.0,80.0,0,2,5274,Near-Prime
67,80.0,0.0,80.0,0,2,5274,Near-Prime
68,80.0,0.0,80.0,0,2,5274,Near-Prime
69,80.0,1197.5,-1117.5,1,3,5274,Near-Prime
70,80.0,0.0,80.0,0,2,5274,Near-Prime
71,40.0,1197.5,-1157.5,1,2,5274,Near-Prime
72,80.0,0.0,80.0,0,2,5274,Near-Prime
73,120.0,0.0,120.0,0,3,5274,Near-Prime
74,80.0,1197.5,-1117.5,1,3,5274,Near-Prime
75,80.0,0.0,80.0,0,2,5274,Near-Prime
76,120.0,0.0,120.0,0,3,5274,Near-Prime
77,120.0,0.0,120.0,0,3,5274,Near-Prime
78,80.0,0.0,80.0,0,2,5274,Near-Prime
79,160.0,0.0,160.0,0,4,5274,Near-Prime
80,80.0,0.0,80.0,0,2,5274,Near-Prime
81,80.0,0.0,80.0,0,2,5274,Near-Prime
82,80.0,0.0,80.0,0,2,5274,Near-Prime
83,40.0,0.0,40.0,0,1,5274,Near-Prime
84,40.0,1197.5,-1157.5,1,2,5274,Near-Prime
85,40.0,0.0,40.0,0,1,5274,Near-Prime
86,120.0,1197.5,-1077.5,1,4,5274,Near-Prime
87,40.0,0.0,40.0,0,1,5274,Near-Prime
88,80.0,0.0,80.0,0,2,5274,Near-Prime
89,80.0,0.0,80.0,0,2,5274,Near-Prime
90,120.0,0.0,120.0,0,3,5274,Near-Prime
91,120.0,0.0,120.0,0,3,5274,Near-Prime
92,40.0,0.0,40.0,0,1,5274,Near-Prime
93,0.0,0.0,0.0,0,0,5274,Near-Prime
94,120.0,0.0,120.0,0,3,5274,Near-Prime
95,80.0,0.0,80.0,0,2,5274,Near-Prime
96,80.0,0.0,80.0,0,2,5274,Near-Prime
97,160.0,0.0,160.0,0,4,5274,Near-Prime
98,80.0,0.0,80.0,0,2,5274,Near-Prime
99,80.0,0.0,80.0,0,2,5274,Near-Prime
0,80.0,0.0,80.0,0,2,10336,Near-Prime
1,80.0,953.0,-873.0,1,3,10336,Near-Prime
2,40.0,953.0,-913.0,1,2,10336,Near-Prime
3,40.0,0.0,40.0,0,1,10336,Near-Prime
4,120.0,0.0,120.0,0,3,10336,Near-Prime
5,80.0,0.0,80.0,0,2,10336,Near-Prime
6,120.0,0.0,120.0,0,3,10336,Near-Prime
7,40.0,0.0,40.0,0,1,10336,Near-Prime
8,40.0,0.0,40.0,0,1,10336,Near-Prime
9,80.0,0.0,80.0,0,2,10336,Near-Prime
10,80.0,0.0,80.0,0,2,10336,Near-Prime
11,120.0,0.0,120.0,0,3,10336,Near-Prime
12,80.0,0.0,80.0,0,2,10336,Near-Prime
13,0.0,0.0,0.0,0,0,10336,Near-Prime
14,80.0,0.0,80.0,0,2,10336,Near-Prime
15,160.0,0.0,160.0,0,4,10336,Near-Prime
16,80.0,0.0,80.0,0,2,10336,Near-Prime
17,80.0,0.0,80.0,0,2,10336,Near-Prime
18,0.0,0.0,0.0,0,0,10336,Near-Prime
19,40.0,0.0,40.0,0,1,10336,Near-Prime
20,40.0,953.0,-913.0,1,2,10336,Near-Prime
21,120.0,953.0,-833.0,1,4,10336,Near-Prime
22,160.0,0.0,160.0,0,4,10336,Near-Prime
23,0.0,0.0,0.0,0,0,10336,Near-Prime
24,120.0,0.0,120.0,0,3,10336,Near-Prime
25,120.0,0.0,120.0,0,3,10336,Near-Prime
26,120.0,0.0,120.0,0,3,10336,Near-Prime
27,120.0,0.0,120.0,0,3,10336,Near-Prime
28,160.0,0.0,160.0,0,4,10336,Near-Prime
29,80.0,0.0,80.0,0,2,10336,Near-Prime
30,40.0,0.0,40.0,0,1,10336,Near-Prime
31,40.0,0.0,40.0,0,1,10336,Near-Prime
32,120.0,0.0,120.0,0,3,10336,Near-Prime
33,40.0,0.0,40.0,0,1,10336,Near-Prime
34,40.0,953.0,-913.0,1,2,10336,Near-Prime
35,40.0,0.0,40.0,0,1,10336,Near-Prime
36,40.0,0.0,40.0,0,1,10336,Near-Prime
37,80.0,0.0,80.0,0,2,10336,Near-Prime
38,80.0,0.0,80.0,0,2,10336,Near-Prime
39,120.0,0.0,120.0,0,3,10336,Near-Prime
40,40.0,0.0,40.0,0,1,10336,Near-Prime
41,120.0,0.0,120.0,0,3,10336,Near-Prime
42,40.0,0.0,40.0,0,1,10336,Near-Prime
43,40.0,0.0,40.0,0,1,10336,Near-Prime
44,120.0,0.0,120.0,0,3,10336,Near-Prime
45,160.0,0.0,160.0,0,4,10336,Near-Prime
46,80.0,0.0,80.0,0,2,10336,Near-Prime
47,80.0,0.0,80.0,0,2,10336,Near-Prime
48,80.0,0.0,80.0,0,2,10336,Near-Prime
49,120.0,0.0,120.0,0,3,10336,Near-Prime
50,80.0,0.0,80.0,0,2,10336,Near-Prime
51,80.0,0.0,80.0,0,2,10336,Near-Prime
52,40.0,0.0,40.0,0,1,10336,Near-Prime
53,40.0,953.0,-913.0,1,2,10336,Near-Prime
54,120.0,0.0,120.0,0,3,10336,Near-Prime
55,80.0,0.0,80.0,0,2,10336,Near-Prime
56,160.0,0.0,160.0,0,4,10336,Near-Prime
57,160.0,0.0,160.0,0,4,10336,Near-Prime
58,120.0,0.0,120.0,0,3,10336,Near-Prime
59,40.0,0.0,40.0,0,1,10336,Near-Prime
60,120.0,0.0,120.0,0,3,10336,Near-Prime
61,120.0,0.0,120.0,0,3,10336,Near-Prime
62,40.0,0.0,40.0,0,1,10336,Near-Prime
63,40.0,0.0,40.0,0,1,10336,Near-Prime
64,80.0,0.0,80.0,0,2,10336,Near-Prime
65,120.0,0.0,120.0,0,3,10336,Near-Prime
66,120.0,0.0,120.0,0,3,10336,Near-Prime
67,40.0,0.0,40.0,0,1,10336,Near-Prime
68,160.0,0.0,160.0,0,4,10336,Near-Prime
69,40.0,0.0,40.0,0,1,10336,Near-Prime
70,80.0,0.0,80.0,0,2,10336,Near-Prime
71,120.0,0.0,120.0,0,3,10336,Near-Prime
72,120.0,0.0,120.0,0,3,10336,Near-Prime
73,80.0,0.0,80.0,0,2,10336,Near-Prime
74,40.0,953.0,-913.0,1,2,10336,Near-Prime
75,120.0,0.0,120.0,0,3,10336,Near-Prime
76,120.0,0.0,120.0,0,3,10336,Near-Prime
77,120.0,0.0,120.0,0,3,10336,Near-Prime
78,80.0,0.0,80.0,0,2,10336,Near-Prime
79,80.0,0.0,80.0,0,2,10336,Near-Prime
80,40.0,0.0,40.0,0,1,10336,Near-Prime
81,40.0,0.0,40.0,0,1,10336,Near-Prime
82,120.0,0.0,120.0,0,3,10336,Near-Prime
83,120.0,0.0,120.0,0,3,10336,Near-Prime
84,40.0,0.0,40.0,0,1,10336,Near-Prime
85,120.0,0.0,120.0,0,3,10336,Near-Prime
86,80.0,0.0,80.0,0,2,10336,Near-Prime
87,80.0,0.0,80.0,0,2,10336,Near-Prime
88,80.0,0.0,80.0,0,2,10336,Near-Prime
89,120.0,0.0,120.0,0,3,10336,Near-Prime
90,160.0,0.0,160.0,0,4,10336,Near-Prime
91,0.0,1906.0,-1906.0,2,2,10336,Near-Prime
92,120.0,0.0,120.0,0,3,10336,Near-Prime
93,120.0,0.0,120.0,0,3,10336,Near-Prime
94,160.0,0.0,160.0,0,4,10336,Near-Prime
95,80.0,953.0,-873.0,1,3,10336,Near-Prime
96,40.0,0.0,40.0,0,1,10336,Near-Prime
97,80.0,0.0,80.0,0,2,10336,Near-Prime
98,80.0,0.0,80.0,0,2,10336,Near-Prime
99,40.0,0.0,40.0,0,1,10336,Near-Prime
0,120.0,0.0,120.0,0,3,1345,Prime
1,120.0,0.0,120.0,0,3,1345,Prime
2,40.0,0.0,40.0,0,1,1345,Prime
3,80.0,0.0,80.0,0,2,1345,Prime
4,160.0,0.0,160.0,0,4,1345,Prime
5,80.0,2285.0,-2205.0,1,3,1345,Prime
6,40.0,0.0,40.0,0,1,1345,Prime
7,80.0,0.0,80.0,0,2,1345,Prime
8,160.0,0.0,160.0,0,4,1345,Prime
9,120.0,0.0,120.0,0,3,1345,Prime
10,80.0,0.0,80.0,0,2,1345,Prime
11,80.0,0.0,80.0,0,2,1345,Prime
12,120.0,0.0,120.0,0,3,1345,Prime
13,120.0,0.0,120.0,0,3,1345,Prime
14,120.0,0.0,120.0,0,3,1345,Prime
15,120.0,0.0,120.0,0,3,1345,Prime
16,80.0,0.0,80.0,0,2,1345,Prime
17,120.0,0.0,120.0,0,3,1345,Prime
18,80.0,0.0,80.0,0,2,1345,Prime
19,40.0,0.0,40.0,0,1,1345,Prime
20,120.0,0.0,120.0,0,3,1345,Prime
21,80.0,0.0,80.0,0,2,1345,Prime
22,120.0,2285.0,-2165.0,1,4,1345,Prime
23,80.0,0.0,80.0,0,2,1345,Prime
24,80.0,0.0,80.0,0,2,1345,Prime
25,80.0,0.0,80.0,0,2,1345,Prime
26,40.0,0.0,40.0,0,1,1345,Prime
27,0.0,0.0,0.0,0,0,1345,Prime
28,80.0,0.0,80.0,0,2,1345,Prime
29,160.0,0.0,160.0,0,4,1345,Prime
30,160.0,0.0,160.0,0,4,1345,Prime
31,120.0,0.0,120.0,0,3,1345,Prime
32,80.0,2285.0,-2205.0,1,3,1345,Prime
33,80.0,0.0,80.0,0,2,1345,Prime
34,80.0,2285.0,-2205.0,1,3,1345,Prime
35,120.0,0.0,120.0,0,3,1345,Prime
36,40.0,4570.0,-4530.0,2,3,1345,Prime
37,40.0,0.0,40.0,0,1,1345,Prime
38,120.0,0.0,120.0,0,3,1345,Prime
39,80.0,0.0,80.0,0,2,1345,Prime
40,120.0,0.0,120.0,0,3,1345,Prime
41,120.0,0.0,120.0,0,3,1345,Prime
42,120.0,0.0,120.0,0,3,1345,Prime
43,160.0,0.0,160.0,0,4,1345,Prime
44,120.0,0.0,120.0,0,3,1345,Prime
45,80.0,0.0,80.0,0,2,1345,Prime
46,120.0,0.0,120.0,0,3,1345,Prime
47,40.0,0.0,40.0,0,1,1345,Prime
48,40.0,0.0,40.0,0,1,1345,Prime
49,120.0,0.0,120.0,0,3,1345,Prime
50,40.0,0.0,40.0,0,1,1345,Prime
51,40.0,0.0,40.0,0,1,1345,Prime
52,80.0,0.0,80.0,0,2,1345,Prime
53,120.0,2285.0,-2165.0,1,4,1345,Prime
54,120.0,0.0,120.0,0,3,1345,Prime
55,120.0,0.0,120.0,0,3,1345,Prime
56,80.0,0.0,80.0,0,2,1345,Prime
57,120.0,0.0,120.0,0,3,1345,Prime
58,80.0,0.0,80.0,0,2,1345,Prime
59,80.0,0.0,80.0,0,2,1345,Prime
60,120.0,0.0,120.0,0,3,1345,Prime
61,80.0,0.0,80.0,0,2,1345,Prime
62,160.0,0.0,160.0,0,4,1345,Prime
63,40.0,0.0,40.0,0,1,1345,Prime
64,80.0,0.0,80.0,0,2,1345,Prime
65,80.0,0.0,80.0,0,2,1345,Prime
66,120.0,0.0,120.0,0,3,1345,Prime
67,80.0,0.0,80.0,0,2,1345,Prime
68,160.0,0.0,160.0,0,4,1345,Prime
69,0.0,2285.0,-2285.0,1,1,1345,Prime
70,80.0,0.0,80.0,0,2,1345,Prime
71,80.0,0.0,80.0,0,2,1345,Prime
72,120.0,0.0,120.0,0,3,1345,Prime
73,120.0,0.0,120.0,0,3,1345,Prime
74,120.0,0.0,120.0,0,3,1345,Prime
75,40.0,0.0,40.0,0,1,1345,Prime
76,120.0,0.0,120.0,0,3,1345,Prime
77,0.0,0.0,0.0,0,0,1345,Prime
78,80.0,0.0,80.0,0,2,1345,Prime
79,120.0,0.0,120.0,0,3,1345,Prime
80,40.0,0.0,40.0,0,1,1345,Prime
81,120.0,0.0,120.0,0,3,1345,Prime
82,80.0,0.0,80.0,0,2,1345,Prime
83,40.0,0.0,40.0,0,1,1345,Prime
84,120.0,0.0,120.0,0,3,1345,Prime
85,160.0,0.0,160.0,0,4,1345,Prime
86,120.0,0.0,120.0,0,3,1345,Prime
87,120.0,0.0,120.0,0,3,1345,Prime
88,80.0,0.0,80.0,0,2,1345,Prime
89,80.0,0.0,80.0,0,2,1345,Prime
90,160.0,0.0,160.0,0,4,1345,Prime
91,80.0,2285.0,-2205.0,1,3,1345,Prime
92,80.0,0.0,80.0,0,2,1345,Prime
93,120.0,0.0,120.0,0,3,1345,Prime
94,80.0,0.0,80.0,0,2,1345,Prime
95,40.0,0.0,40.0,0,1,1345,Prime
96,40.0,0.0,40.0,0,1,1345,Prime
97,120.0,0.0,120.0,0,3,1345,Prime
98,40.0,0.0,40.0,0,1,1345,Prime
99,80.0,0.0,80.0,0,2,1345,Prime
0,40.0,1178.0,-1138.0,1,2,11862,Near-Prime
1,120.0,0.0,120.0,0,3,11862,Near-Prime
2,120.0,0.0,120.0,0,3,11862,Near-Prime
3,80.0,0.0,80.0,0,2,11862,Near-Prime
4,160.0,0.0,160.0,0,4,11862,Near-Prime
5,80.0,1178.0,-1098.0,1,3,11862,Near-Prime
6,120.0,0.0,120.0,0,3,11862,Near-Prime
7,120.0,0.0,120.0,0,3,11862,Near-Prime
8,120.0,0.0,120.0,0,3,11862,Near-Prime
9,40.0,0.0,40.0,0,1,11862,Near-Prime
10,80.0,1178.0,-1098.0,1,3,11862,Near-Prime
11,120.0,0.0,120.0,0,3,11862,Near-Prime
12,80.0,0.0,80.0,0,2,11862,Near-Prime
13,80.0,0.0,80.0,0,2,11862,Near-Prime
14,120.0,0.0,120.0,0,3,11862,Near-Prime
15,80.0,0.0,80.0,0,2,11862,Near-Prime
16,80.0,0.0,80.0,0,2,11862,Near-Prime
17,80.0,0.0,80.0,0,2,11862,Near-Prime
18,120.0,0.0,120.0,0,3,11862,Near-Prime
19,80.0,0.0,80.0,0,2,11862,Near-Prime
20,120.0,1178.0,-1058.0,1,4,11862,Near-Prime
21,120.0,0.0,120.0,0,3,11862,Near-Prime
22,80.0,0.0,80.0,0,2,11862,Near-Prime
23,160.0,0.0,160.0,0,4,11862,Near-Prime
24,80.0,0.0,80.0,0,2,11862,Near-Prime
25,80.0,0.0,80.0,0,2,11862,Near-Prime
26,0.0,0.0,0.0,0,0,11862,Near-Prime
27,80.0,0.0,80.0,0,2,11862,Near-Prime
28,80.0,0.0,80.0,0,2,11862,Near-Prime
29,160.0,0.0,160.0,0,4,11862,Near-Prime
30,120.0,0.0,120.0,0,3,11862,Near-Prime
31,160.0,0.0,160.0,0,4,11862,Near-Prime
32,40.0,0.0,40.0,0,1,11862,Near-Prime
33,120.0,0.0,120.0,0,3,11862,Near-Prime
34,80.0,0.0,80.0,0,2,11862,Near-Prime
35,120.0,0.0,120.0,0,3,11862,Near-Prime
36,40.0,0.0,40.0,0,1,11862,Near-Prime
37,80.0,1178.0,-1098.0,1,3,11862,Near-Prime
38,40.0,0.0,40.0,0,1,11862,Near-Prime
39,80.0,0.0,80.0,0,2,11862,Near-Prime
40,80.0,0.0,80.0,0,2,11862,Near-Prime
41,0.0,0.0,0.0,0,0,11862,Near-Prime
42,0.0,0.0,0.0,0,0,11862,Near-Prime
43,80.0,0.0,80.0,0,2,11862,Near-Prime
44,160.0,0.0,160.0,0,4,11862,Near-Prime
45,120.0,0.0,120.0,0,3,11862,Near-Prime
46,40.0,0.0,40.0,0,1,11862,Near-Prime
47,120.0,0.0,120.0,0,3,11862,Near-Prime
48,120.0,0.0,120.0,0,3,11862,Near-Prime
49,80.0,0.0,80.0,0,2,11862,Near-Prime
50,40.0,1178.0,-1138.0,1,2,11862,Near-Prime
51,80.0,0.0,80.0,0,2,11862,Near-Prime
52,80.0,2356.0,-2276.0,2,4,11862,Near-Prime
53,80.0,0.0,80.0,0,2,11862,Near-Prime
54,120.0,0.0,120.0,0,3,11862,Near-Prime
55,0.0,0.0,0.0,0,0,11862,Near-Prime
56,120.0,0.0,120.0,0,3,11862,Near-Prime
57,80.0,0.0,80.0,0,2,11862,Near-Prime
58,80.0,1178.0,-1098.0,1,3,11862,Near-Prime
59,0.0,0.0,0.0,0,0,11862,Near-Prime
60,120.0,0.0,120.0,0,3,11862,Near-Prime
61,80.0,0.0,80.0,0,2,11862,Near-Prime
62,40.0,0.0,40.0,0,1,11862,Near-Prime
63,80.0,0.0,80.0,0,2,11862,Near-Prime
64,120.0,0.0,120.0,0,3,11862,Near-Prime
65,120.0,0.0,120.0,0,3,11862,Near-Prime
66,120.0,0.0,120.0,0,3,11862,Near-Prime
67,80.0,0.0,80.0,0,2,11862,Near-Prime
68,80.0,0.0,80.0,0,2,11862,Near-Prime
69,40.0,0.0,40.0,0,1,11862,Near-Prime
70,120.0,0.0,120.0,0,3,11862,Near-Prime
71,120.0,0.0,120.0,0,3,11862,Near-Prime
72,120.0,0.0,120.0,0,3,11862,Near-Prime
73,80.0,0.0,80.0,0,2,11862,Near-Prime
74,0.0,0.0,0.0,0,0,11862,Near-Prime
75,120.0,0.0,120.0,0,3,11862,Near-Prime
76,120.0,0.0,120.0,0,3,11862,Near-Prime
77,120.0,0.0,120.0,0,3,11862,Near-Prime
78,120.0,0.0,120.0,0,3,11862,Near-Prime
79,40.0,0.0,40.0,0,1,11862,Near-Prime
80,80.0,1178.0,-1098.0,1,3,11862,Near-Prime
81,80.0,0.0,80.0,0,2,11862,Near-Prime
82,40.0,0.0,40.0,0,1,11862,Near-Prime
83,120.0,0.0,120.0,0,3,11862,Near-Prime
84,120.0,0.0,120.0,0,3,11862,Near-Prime
85,80.0,0.0,80.0,0,2,11862,Near-Prime
86,40.0,0.0,40.0,0,1,11862,Near-Prime
